frame_id,source_video,video_id,source_frame_idx,timestamp_ms,diff_from_prev,kept
Screen_Recording_2026-07-13_at_12.59.04 AM_000120.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,120,2400,6.63,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000124.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,124,2480,8.31,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000128.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,128,2560,1.89,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000132.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,132,2640,5.3,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000136.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,136,2720,7.89,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000140.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,140,2800,9.07,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000144.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,144,2880,4.74,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000148.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,148,3000,8.97,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000152.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,152,3100,3.66,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000156.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,156,3221,4.96,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000160.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,160,3321,7.99,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000164.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,164,3401,9.2,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000168.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,168,3481,3.03,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000172.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,172,3561,3.8,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000176.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,176,3641,4.99,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000180.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,180,3721,6.85,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000184.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,184,3821,9.5,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000188.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,188,3921,3.86,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000192.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,192,4061,3.97,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000196.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,196,4161,4.43,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000200.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,200,4281,5.08,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000204.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,204,4381,6.11,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000208.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,208,4481,5.5,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000212.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,212,4581,3.84,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000216.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,216,4721,4.57,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000220.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,220,4861,3.53,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000224.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,224,4961,3.91,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000228.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,228,5081,3.81,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000232.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,232,5201,6.27,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000236.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,236,5301,6.75,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000240.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,240,5401,6.83,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000244.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,244,5521,6.01,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000248.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,248,5641,7.75,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000252.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,252,5761,8.86,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000256.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,256,5901,7.27,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000260.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,260,6021,8.38,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000264.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,264,6161,4.22,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000268.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,268,6281,8.04,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000272.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,272,6381,4.5,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000276.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,276,6481,9.62,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000280.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,280,6561,3.01,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000284.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,284,6681,8.7,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000288.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,288,6781,2.45,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000292.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,292,6921,3.74,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000296.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,296,7041,4.96,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000300.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,300,7161,7.79,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000304.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,304,7281,60.22,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000308.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,308,7381,15.67,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000312.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,312,7481,13.79,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000316.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,316,7561,7.75,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000320.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,320,7681,13.03,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000324.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,324,7781,7.54,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000328.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,328,7921,15.08,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000332.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,332,8061,16.8,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000336.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,336,8161,16.16,True
Screen_Recording_2026-07-13_at_12.59.04 AM_000340.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,340,8261,0.89,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000344.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,344,8341,1.44,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000348.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,348,8421,1.62,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000352.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,352,8541,1.63,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000356.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,356,8621,1.63,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000360.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,360,8701,1.63,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000364.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,364,8781,1.71,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000368.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,368,8861,2.34,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000372.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,372,8941,2.44,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000376.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,376,9021,0.72,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000380.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,380,9101,0.21,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000384.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,384,9181,0.15,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000388.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,388,9261,0.15,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000392.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,392,9341,0.15,False
Screen_Recording_2026-07-13_at_12.59.04 AM_000396.jpg,Screen Recording 2026-07-13 at 12.59.04 AM.mov,Screen_Recording_2026-07-13_at_12.59.04 AM,396,9421,0.15,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000000.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,0,0,999.0,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000004.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,4,80,0.33,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000008.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,8,160,0.53,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000012.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,12,240,0.53,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000016.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,16,320,0.91,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000020.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,20,400,1.85,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000024.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,24,480,2.16,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000028.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,28,560,16.02,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000032.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,32,640,14.07,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000036.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,36,720,6.64,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000040.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,40,800,11.74,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000044.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,44,880,13.87,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000048.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,48,960,11.33,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000052.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,52,1040,8.45,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000056.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,56,1120,5.45,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000060.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,60,1200,6.72,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000064.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,64,1280,8.55,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000068.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,68,1360,4.92,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000072.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,72,1440,10.11,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000076.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,76,1520,10.15,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000080.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,80,1600,8.97,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000084.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,84,1680,9.25,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000088.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,88,1760,7.13,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000092.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,92,1840,14.47,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000096.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,96,1920,9.26,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000100.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,100,2000,9.94,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000104.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,104,2120,12.0,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000108.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,108,2240,18.6,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000112.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,112,2320,21.57,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000116.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,116,2420,20.19,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000120.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,120,2540,17.26,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000124.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,124,2640,16.96,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000128.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,128,2780,12.0,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000132.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,132,2920,10.54,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000136.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,136,3040,16.87,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000140.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,140,3140,9.22,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000144.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,144,3221,11.87,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000148.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,148,3301,10.05,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000152.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,152,3401,9.78,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000156.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,156,3501,18.78,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000160.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,160,3601,18.85,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000164.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,164,3741,13.65,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000168.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,168,3881,5.61,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000172.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,172,3981,12.06,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000176.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,176,4101,19.99,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000180.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,180,4221,22.88,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000184.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,184,4321,10.09,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000188.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,188,4421,10.23,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000192.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,192,4541,9.52,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000196.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,196,4641,8.93,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000200.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,200,4781,13.78,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000204.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,204,4901,9.13,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000208.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,208,5021,8.14,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000212.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,212,5121,9.92,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000216.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,216,5241,8.83,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000220.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,220,5361,10.63,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000224.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,224,5441,6.64,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000228.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,228,5541,15.06,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000232.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,232,5661,10.74,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000236.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,236,5781,10.19,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000240.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,240,5881,6.07,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000244.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,244,6001,10.91,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000248.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,248,6081,4.94,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000252.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,252,6201,9.03,True
Screen_Recording_2026-07-13_at_12.59.19 AM_000256.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,256,6301,3.55,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000260.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,260,6401,4.22,False
Screen_Recording_2026-07-13_at_12.59.19 AM_000264.jpg,Screen Recording 2026-07-13 at 12.59.19 AM.mov,Screen_Recording_2026-07-13_at_12.59.19 AM,264,6481,4.54,False
Screen_Recording_2026-07-13_at_12.59.58 AM_000000.jpg,Screen Recording 2026-07-13 at 12.59.58 AM.mov,Screen_Recording_2026-07-13_at_12.59.58 AM,0,0,999.0,True
Screen_Recording_2026-07-13_at_12.59.58 AM_000004.jpg,Screen Recording 2026-07-13 at 12.59.58 AM.mov,Screen_Recording_2026-07-13_at_12.59.58 AM,4,80,0.23,False
Screen_Recording_2026-07-13_at_12.59.58 AM_000008.jpg,Screen Recording 2026-07-13 at 12.59.58 AM.mov,Screen_Recording_2026-07-13_at_12.59.58 AM,8,160,0.28,False
Screen_Recording_2026-07-13_at_12.59.58 AM_000012.jpg,Screen Recording 2026-07-13 at 12.59.58 AM.mov,Screen_Recording_2026-07-13_at_12.59.58 AM,12,240,0.52,False
Screen_Recording_2026-07-13_at_12.59.58 AM_000016.jpg,Screen Recording 2026-07-13 at 12.59.58 AM.mov,Screen_Recording_2026-07-13_at_12.59.58 AM,16,320,0.79,False
